source_file,source_folder,label,window_index,start_index,end_index,rpm,signal_mean,signal_std,signal_min,signal_max,signal_range,signal_rms,signal_energy,signal_abs_mean,signal_peak_abs,signal_crest_factor,signal_skew_like,signal_kurtosis_like
98.mat,normal,normal,786,402432,403456,,0.016993801081730767,0.06297687680135403,-0.21737723076923077,0.20527753846153846,0.4226547692307692,0.065229412743473,4.356993317742958,0.05292005949519231,0.21737723076923077,3.332503262305538,-0.1919388185591255,2.9941536933801807
98.mat,normal,normal,787,402944,403968,,0.0175644375,0.06841590165942567,-0.21737723076923077,0.2075723076923077,0.4249495384615385,0.0706345883017917,5.108986946113136,0.057138612980769235,0.21737723076923077,3.0774898812659934,-0.13162619083155574,2.8562304744551037
98.mat,normal,normal,788,403456,404480,,0.014519549278846152,0.06533871770810289,-0.1858763076923077,0.2075723076923077,0.3934486153846154,0.06693254322823838,4.587484511232,0.05459652043269231,0.2075723076923077,3.101216503627986,-0.1578548946216008,2.705723982850413
98.mat,normal,normal,789,403968,404992,,0.014903572716346153,0.060893905908531505,-0.14519630769230768,0.1802436923076923,0.32543999999999995,0.0626911816486857,4.02450867866471,0.05099892367788461,0.1802436923076923,2.87510440168256,-0.07109351262885202,2.704128548306902
98.mat,normal,normal,790,404480,405504,,0.01539271875,0.06386538685634857,-0.17252492307692308,0.1802436923076923,0.35276861538461535,0.06569416586598587,4.419300791119527,0.05322911177884615,0.1802436923076923,2.7436788324954207,-0.09435399864482369,2.679113032228212
98.mat,normal,normal,791,404992,406016,,0.014736924879807692,0.061578960682084,-0.17648861538461538,0.17502830769230768,0.35151692307692306,0.06331781229321448,4.1053648420851125,0.050958585937499995,0.17648861538461538,2.7873454402457556,-0.18793764164610155,2.808199432383198
98.mat,normal,normal,792,405504,406528,,0.015819728365384617,0.060668377346190044,-0.19338646153846153,0.18337292307692307,0.3767593846153846,0.06269701600055827,4.025257794943242,0.05081618149038461,0.19338646153846153,3.084460375812066,-0.28220938301644916,2.932413349987944
98.mat,normal,normal,793,406016,407040,,0.019049599759615385,0.06532662283864749,-0.19338646153846153,0.20527753846153846,0.398664,0.06804744596606428,4.741585820164544,0.05559396274038461,0.20527753846153846,3.016682485936284,-0.1362254058989346,2.6744429180278044
98.mat,normal,normal,794,406528,407552,,0.016363676682692306,0.06455866558640361,-0.19192615384615386,0.20527753846153846,0.3972036923076923,0.06660023436049442,4.542045406077728,0.05448365625,0.20527753846153846,3.08223447604295,-0.1303624181207437,2.6713629030340904
98.mat,normal,normal,795,407040,408064,,0.013616024639423076,0.0601141479515479,-0.19192615384615386,0.17169046153846151,0.36361661538461537,0.06163689569504589,3.8902854767840944,0.050493683293269226,0.19192615384615386,3.1138192746210325,-0.1817132882610658,2.6632230105333656
98.mat,normal,normal,796,407552,408576,,0.013856217548076923,0.06218940616917455,-0.1783661538461538,0.17169046153846151,0.3500566153846153,0.0637143390801019,4.156945412520142,0.05153370432692307,0.1783661538461538,2.799466437517491,0.012611398520637772,2.682635605902272
98.mat,normal,normal,797,408064,409088,,0.014810062499999999,0.06347678484170435,-0.1783661538461538,0.16730953846153845,0.34567569230769224,0.06518159376000203,4.350607529056189,0.05249529086538461,0.1783661538461538,2.736449717694227,-0.07093148133345231,2.7108272889464624
98.mat,normal,normal,798,408576,409600,,0.01454908954326923,0.06173702603628959,-0.21612553846153845,0.15813046153846153,0.374256,0.0634281987001331,4.11969166371181,0.051529426081730764,0.21612553846153845,3.4074046384305965,-0.22990032285553344,2.8194546131447806
98.mat,normal,normal,799,409088,410112,,0.014918240985576921,0.059688582337900344,-0.21612553846153845,0.1639716923076923,0.38009723076923074,0.061524635517913116,3.876127514226745,0.049817720552884616,0.21612553846153845,3.512829237242696,-0.2474753157461419,3.0410388395238805
98.mat,normal,normal,800,409600,410624,,0.015074498798076921,0.06133404802970493,-0.18274707692307693,0.1639716923076923,0.3467187692307692,0.06315936954817845,4.0848445048047335,0.05032234975961539,0.18274707692307693,2.8934278196172083,-0.24675581818889597,3.1073007137536894
98.mat,normal,normal,801,410112,411136,,0.01256540985576923,0.06436326717691437,-0.19588984615384614,0.17398523076923075,0.36987507692307686,0.06557834769594553,4.403732159007053,0.053014384615384616,0.19588984615384614,2.987111646348634,-0.3627385722278921,3.027015942736675
98.mat,normal,normal,802,410624,411648,,0.013911834735576924,0.06288347080131355,-0.19588984615384614,0.20047938461538461,0.39636923076923075,0.06440395986063015,4.247418926827171,0.0524152265625,0.20047938461538461,3.112842518474146,-0.17590584564067518,2.970720887829538
98.mat,normal,normal,803,411136,412160,,0.014612244591346153,0.0659822167506572,-0.214248,0.23218892307692307,0.44643692307692306,0.06758084506225143,4.676782714191905,0.05449323137019231,0.23218892307692307,3.43572091854739,-0.10483047810542856,3.0661887134756878
98.mat,normal,normal,804,411648,412672,,0.01472123798076923,0.06328393146652755,-0.214248,0.23218892307692307,0.44643692307692306,0.06497361641117567,4.322888529455716,0.05236938822115385,0.23218892307692307,3.573587802223861,-0.26794192970680164,3.179505949198939
98.mat,normal,normal,805,412160,413184,,0.01632619110576923,0.061139908086377925,-0.15374953846153847,0.19651569230769228,0.3502652307692308,0.06328216871151651,4.100744065876827,0.050838591346153844,0.19651569230769228,3.105388078598255,-0.04349708728750226,2.884581814364035
98.mat,normal,normal,806,412672,413696,,0.017767959735576926,0.06896178973918304,-0.20131384615384615,0.20193969230769232,0.40325353846153844,0.0712139651837782,5.193143129289088,0.056849118389423074,0.20193969230769232,2.8356754434852953,-0.07092966063023129,2.937570399805754
98.mat,normal,normal,807,413184,414208,,0.0162905390625,0.06875599904576575,-0.20131384615384615,0.20193969230769232,0.40325353846153844,0.07065952920681103,5.112595525353656,0.05552612199519231,0.20193969230769232,2.857925810880848,-0.08962748509236418,2.996906871070841
98.mat,normal,normal,808,413696,414720,,0.013435727163461537,0.06726740087463808,-0.2056947692307692,0.19797599999999999,0.40367076923076917,0.06859607849462122,4.818352112476402,0.05348580649038462,0.2056947692307692,2.9986374402422955,-0.0049680431574471925,3.0114469979800367
98.mat,normal,normal,809,414208,415232,,0.015600926682692308,0.06916628013631322,-0.2056947692307692,0.19839323076923077,0.404088,0.07090390131194262,5.148019938563786,0.05662563100961539,0.2056947692307692,2.90103598563514,-0.09803032109208173,2.8997006321388223
98.mat,normal,normal,810,414720,415744,,0.01698993028846154,0.0654766492051946,-0.18149538461538461,0.19839323076923077,0.3798886153846154,0.0676450243724318,4.685669706083219,0.05494855889423077,0.19839323076923077,2.9328577024972065,-0.12926989138417827,2.70591319463217
98.mat,normal,normal,811,415232,416256,,0.016185212740384612,0.06290149351873331,-0.15667015384615385,0.18754523076923074,0.3442153846153846,0.06495043493571662,4.319804414298887,0.05284488461538461,0.18754523076923074,2.887513085200466,-0.02798003707897173,2.5433494470921367
98.mat,normal,normal,812,415744,416768,,0.017352969951923078,0.06276351027545905,-0.1704387692307692,0.18754523076923074,0.35798399999999997,0.06511822930831274,4.3421529991679995,0.05271083293269231,0.18754523076923074,2.8800726426142145,-0.05680901045300239,2.6484322887846616
98.mat,normal,normal,813,416256,417280,,0.01689804987980769,0.05853998182721076,-0.1704387692307692,0.1639716923076923,0.3344104615384615,0.0609300710821072,3.801572927560331,0.04938622896634615,0.1704387692307692,2.797284923536273,-0.17846038582351276,2.731297616337821
98.mat,normal,normal,814,416768,417792,,0.014706569711538461,0.061749637641081476,-0.18379015384615385,0.17481969230769231,0.35860984615384617,0.06347677481949762,4.126004164080852,0.05173580048076923,0.18379015384615385,2.8953921235898266,-0.1376144303512779,2.6500549578271717
98.mat,normal,normal,815,417280,418304,,0.013685495192307691,0.06331096895208581,-0.18379015384615385,0.17481969230769231,0.35860984615384617,0.0647732318810066,4.296265285950106,0.05269534975961538,0.18379015384615385,2.8374399193320015,-0.15508510769290199,2.695179961507524
98.mat,normal,normal,816,417792,418816,,0.01608518329326923,0.056481978739969456,-0.16021661538461537,0.16167692307692308,0.32189353846153845,0.05872773658128184,3.531721773015479,0.04760525661057692,0.16167692307692308,2.752990877664797,-0.29430844305831816,3.0160692624394905
98.mat,normal,normal,817,418304,419328,,0.016039548677884614,0.05701906382835925,-0.15416676923076922,0.18232984615384615,0.3364966153846154,0.059232092328844306,3.592643339932402,0.04819157992788461,0.18232984615384615,3.0782273423418913,-0.16966732339964893,2.8756851512160426
98.mat,normal,normal,818,418816,419840,,0.01601224939903846,0.061656549102423866,-0.15333230769230768,0.18232984615384615,0.33566215384615383,0.06370182240749955,4.15531231030949,0.05217279266826923,0.18232984615384615,2.8622390892465015,-0.12964320446957836,2.530877578639065
98.mat,normal,normal,819,419328,420352,,0.016300929086538463,0.06413538926324677,-0.19651569230769228,0.2275993846153846,0.4241150769230769,0.06617453018369336,4.484166087713325,0.05370909014423077,0.2275993846153846,3.4393804380651263,-0.1451869132155081,2.7424490705235063
98.mat,normal,normal,820,419840,420864,,0.015850083533653844,0.06644592289048279,-0.19651569230769228,0.2275993846153846,0.4241150769230769,0.06831021751386676,4.778276676394793,0.05571314242788461,0.2275993846153846,3.3318498007395565,-0.15719444942131833,2.7762172027248058
98.mat,normal,normal,821,420352,421376,,0.013878423677884614,0.06664166725596406,-0.1718990769230769,0.18858830769230767,0.36048738461538454,0.0680714511262798,4.74493179744,0.055730662860576916,0.18858830769230767,2.7704464143078984,-0.28478575380837834,2.7305968862655146
98.mat,normal,normal,822,420864,421888,,0.013687736177884616,0.06403180997305628,-0.17023015384615386,0.16021661538461537,0.3304467692307692,0.06547844538549277,4.390325053543384,0.05356138882211538,0.17023015384615386,2.5997891801088757,-0.31877173770622574,2.727628556703256
98.mat,normal,normal,823,421376,422400,,0.01625631310096154,0.06970882935780001,-0.25847446153846154,0.24887815384615386,0.5073526153846154,0.07157924703481712,5.2465547326170885,0.057251680889423076,0.25847446153846154,3.6110251538288045,-0.13447417731418349,3.2823497282399776
98.mat,normal,normal,824,421888,422912,,0.015905904447115385,0.07245984774346816,-0.25847446153846154,0.24887815384615386,0.5073526153846154,0.07418508833510513,5.635509587238248,0.059439697716346156,0.25847446153846154,3.484183510942382,-0.20361468093912122,3.3382010228408827
98.mat,normal,normal,825,422400,423424,,0.014356364783653845,0.06730960098381701,-0.19985353846153847,0.2073636923076923,0.4072172307692308,0.06882359765663225,4.850368096667644,0.05640336598557692,0.2073636923076923,3.012973738153552,-0.1644419028771847,2.8574135951301343
98.mat,normal,normal,826,422912,423936,,0.013352199519230768,0.06110530120197919,-0.16292861538461537,0.2073636923076923,0.3702923076923077,0.0625470947925317,4.006030404593609,0.050192780048076924,0.2073636923076923,3.315320927250114,0.005177525513336709,2.8496778085388796
98.mat,normal,normal,827,423424,424448,,0.01446698798076923,0.058549734625952456,-0.18086953846153844,0.16042523076923076,0.3412947692307692,0.06031057258893483,3.724661929989302,0.04914440625,0.18086953846153844,2.99896901479134,-0.36674014172963065,2.953967735733952
98.mat,normal,normal,828,423936,424960,,0.013695274038461538,0.06649124616628799,-0.20819815384615384,0.16021661538461537,0.3684147692307692,0.06788701162766311,4.719253860080094,0.05595700240384615,0.20819815384615384,3.06683338758498,-0.553799534751674,3.0094448599674823
98.mat,normal,normal,829,424448,425472,,0.014547459735576924,0.06534973118021005,-0.20819815384615384,0.17231630769230769,0.3805144615384615,0.06694935361961271,4.589789132885964,0.05479067127403846,0.20819815384615384,3.1097858692701807,-0.41279428355401665,2.9699712068866617
98.mat,normal,normal,830,424960,425984,,0.016108408052884614,0.06819895319969316,-0.19735015384615384,0.21111876923076925,0.40846892307692306,0.07007551660553188,5.028431900192946,0.056855230168269225,0.21111876923076925,3.0127322559201857,-0.13732026412470705,2.864807792480912
98.mat,normal,normal,831,425472,426496,,0.015255407451923076,0.06904916861271732,-0.19735015384615384,0.21111876923076925,0.40846892307692306,0.07071432063331766,5.120527506054816,0.05631881971153846,0.21111876923076925,2.985516474414283,-0.07583571651524912,2.9969349467850743
98.mat,normal,normal,832,425984,427008,,0.014159972956730769,0.06262140130180621,-0.17628,0.2075723076923077,0.3838523076923077,0.06420237328274714,4.220871408780496,0.051227504206730765,0.2075723076923077,3.2330939975524973,-0.058691331242662154,2.9195566741241032
98.mat,normal,normal,833,426496,427520,,0.013665530048076923,0.06517053959467667,-0.1792006153846154,0.168144,0.34734461538461536,0.0665878813490579,4.540360645177562,0.05433860336538461,0.1792006153846154,2.6911896241681457,-0.20884279486054083,2.718453338884858
98.mat,normal,normal,834,427008,428032,,0.013255022235576923,0.06586609706461372,-0.19693292307692306,0.1867107692307692,0.38364369230769224,0.06718659358079374,4.6223752775585325,0.05530120853365384,0.19693292307692306,2.9311342126189897,-0.3689659430866745,2.9043109994445926
98.mat,normal,normal,835,427520,428544,,0.013228334134615384,0.06904006902010118,-0.19693292307692306,0.19004861538461537,0.38698153846153843,0.0702959455038295,5.060116433180024,0.05659792427884615,0.19693292307692306,2.8014833809069866,-0.3512362167324939,3.0067436880481897
98.mat,normal,normal,836,428032,429056,,0.016438444110576923,0.06882479631235262,-0.1860849230769231,0.19004861538461537,0.37613353846153846,0.07076068846621963,5.127244832986509,0.05703695372596154,0.19004861538461537,2.6857937578243978,-0.2334408960709345,2.769150484919846
98.mat,normal,normal,837,428544,429568,,0.016781314903846153,0.06527936424836853,-0.2021483076923077,0.1652233846153846,0.3673716923076923,0.06740183919280857,4.652040116810982,0.054517067307692305,0.2021483076923077,2.9991512117502683,-0.15987851535697414,2.7426553347975133
98.mat,normal,normal,838,429056,430080,,0.01304762920673077,0.0635316027110483,-0.2021483076923077,0.16772676923076923,0.369875076923077,0.06485757604899224,4.307461295053632,0.05158198737980769,0.2021483076923077,3.1168033097088257,-0.1253872991388819,2.947321065536202
98.mat,normal,normal,839,429568,430592,,0.010590082932692308,0.06049393050641968,-0.15917353846153848,0.1942209230769231,0.35339446153846155,0.06141388674100373,3.862185456268118,0.049038468749999994,0.1942209230769231,3.1624919603742754,0.015662839460264477,2.8371691998621316
98.mat,normal,normal,840,430080,431104,,0.011742764423076923,0.06385415067328308,-0.16167692307692308,0.1942209230769231,0.3558978461538462,0.06492491874852227,4.316410956290272,0.052532776442307694,0.1942209230769231,2.991469636276629,-0.03465351824496574,2.656860490151681
98.mat,normal,normal,841,430592,431616,,0.013374813100961537,0.06863865484764618,-0.20298276923076922,0.19380369230769232,0.39678646153846153,0.06992961150170902,5.007514178334674,0.0567692578125,0.20298276923076922,2.9026726285031024,-0.13386318915816453,2.627012700204125
98.mat,normal,normal,842,431104,432128,,0.014748333533653846,0.06432907128616984,-0.20298276923076922,0.1779489230769231,0.3809316923076923,0.06599805114214374,4.460280580670485,0.053153529447115384,0.20298276923076922,3.0755873198515835,-0.1701018896579906,2.845916106850071
98.mat,normal,normal,843,431616,432640,,0.015705641826923078,0.05884784665181797,-0.15562707692307692,0.16418030769230768,0.3198073846153846,0.06090760412913546,3.7987699105295145,0.04948911057692307,0.16418030769230768,2.6955633871514513,-0.18862481712483198,2.706103524913588
98.mat,normal,normal,844,432128,433152,,0.0145558125,0.06305554130118232,-0.1777403076923077,0.1612596923076923,0.33899999999999997,0.06471377725276331,4.288381917511952,0.05279028605769231,0.1777403076923077,2.7465605507051674,-0.2332650812622596,2.627294128571287
98.mat,normal,normal,845,432640,433664,,0.0126251015625,0.060925127733523064,-0.1777403076923077,0.16418030769230768,0.3419206153846154,0.06221948552350414,3.96417472390097,0.05079275300480769,0.1777403076923077,2.856666303071689,-0.2015506663862725,2.675362149309924
98.mat,normal,normal,846,433152,434176,,0.012489623798076922,0.05908196691335441,-0.20277415384615383,0.1777403076923077,0.3805144615384615,0.06038766030380872,3.734189585375432,0.048747548076923074,0.20277415384615383,3.357873989862243,-0.20990782195190633,2.993731106857892
98.mat,normal,normal,847,433664,434688,,0.01336544170673077,0.0690170767916769,-0.21988061538461537,0.19317784615384614,0.4130584615384615,0.07029930242103577,5.060599726985467,0.056028510216346146,0.21988061538461537,3.1277780548174023,-0.29725483727226654,3.1342075234024676
98.mat,normal,normal,848,434176,435200,,0.013369108774038463,0.07273163193565746,-0.26076923076923075,0.20924123076923076,0.4700104615384615,0.07395014099672848,5.599870313918485,0.05911373617788461,0.26076923076923075,3.526284429629969,-0.4209558077976488,3.3732260223320476
98.mat,normal,normal,849,434688,435712,,0.01475851983173077,0.06743801323607918,-0.26076923076923075,0.21299630769230768,0.47376553846153846,0.0690340462152783,4.880076325737656,0.055148821514423074,0.26076923076923075,3.7774003562280125,-0.3235668761670406,3.4842525015399035
98.mat,normal,normal,850,435200,436224,,0.015834804086538465,0.06892328113766298,-0.18337292307692307,0.21299630769230768,0.39636923076923075,0.07071887798346622,5.121187536118153,0.05573860817307692,0.21299630769230768,3.0118734030126078,-0.008663744384484733,2.9628580819632337
98.mat,normal,normal,851,435712,436736,,0.01094191766826923,0.0744674701873384,-0.18337292307692307,0.19860184615384616,0.38197476923076923,0.0752670557306536,5.801092790641988,0.06024482271634615,0.19860184615384616,2.6386291349287365,-0.05645233839525511,2.662308975114729
98.mat,normal,normal,852,436224,437248,,0.008762457331730769,0.07059719368171853,-0.17377661538461536,0.18358153846153846,0.3573581538461538,0.07113890928475416,5.182202280165869,0.058498483774038455,0.18358153846153846,2.580606594966467,-0.1637011547841017,2.444216686494812
98.mat,normal,normal,853,436736,437760,,0.009631756009615383,0.0670844470691446,-0.19755876923076923,0.1942209230769231,0.39177969230769233,0.06777236724802836,4.703328012699266,0.05438627524038461,0.19755876923076923,2.9150342130568205,-0.18607009968846344,2.8477753936157444
98.mat,normal,normal,854,437248,438272,,0.009998259014423076,0.06384372179051558,-0.19755876923076923,0.1942209230769231,0.39177969230769233,0.06462186932752909,4.276209659273467,0.05135666646634615,0.19755876923076923,3.0571503313592867,-0.14621890236092594,3.0127538102904365
98.mat,normal,normal,855,437760,438784,,0.009775586538461539,0.06356354298478613,-0.19004861538461537,0.2154996923076923,0.40554830769230765,0.06431085514086797,4.2351473550844965,0.05173009615384615,0.2154996923076923,3.350906963253807,-0.06044919680846305,2.887726649234179
98.mat,normal,normal,856,438272,439296,,0.011000387019230768,0.06526201368158029,-0.19004861538461537,0.2154996923076923,0.40554830769230765,0.06618261814364579,4.485262279011977,0.05323889062499999,0.2154996923076923,3.2561373114116723,-0.10974336648996491,2.9051095080079974
98.mat,normal,normal,857,438784,439808,,0.011234468149038461,0.06632027423219324,-0.2056947692307692,0.1792006153846154,0.38489538461538464,0.06726508788981898,4.633182257996875,0.054697772235576925,0.2056947692307692,3.0579722063939276,-0.14096354831063362,2.7682993581680893
98.mat,normal,normal,858,439296,440320,,0.008276774639423078,0.06446613023999198,-0.2056947692307692,0.17481969230769231,0.3805144615384615,0.064995284033162,4.325772233268638,0.052768894831730764,0.2056947692307692,3.1647645254177905,-0.10475618616128687,2.8364078532715182
98.mat,normal,normal,859,439808,440832,,0.00955148798076923,0.06175128903476066,-0.21132738461538458,0.1856676923076923,0.3969950769230769,0.062485619306375854,3.9981594829837626,0.05000290745192307,0.21132738461538458,3.382016325641816,-0.3019059762918268,3.1985461561449724
98.mat,normal,normal,860,440320,441344,,0.012302195913461537,0.06642314091888485,-0.21132738461538458,0.1856676923076923,0.3969950769230769,0.06755277695123439,4.6728987379949825,0.054453097355769225,0.21132738461538458,3.128330087226631,-0.2568709318019368,2.90160080394476
98.mat,normal,normal,861,440832,441856,,0.012822919471153845,0.06484992572731009,-0.1733593846153846,0.16626646153846153,0.33962584615384617,0.06610552269365497,4.474818693735763,0.05400041826923077,0.1733593846153846,2.6224644711780147,-0.12842588583859538,2.5126190247882967
98.mat,normal,normal,862,441344,442368,,0.010347241586538462,0.06614247104783628,-0.18754523076923074,0.20819815384615384,0.3957433846153846,0.06694693334846677,4.58945728999839,0.054090057692307694,0.20819815384615384,3.109898294509589,-0.18776535353237583,2.827427482916953
98.mat,normal,normal,863,441856,442880,,0.010288568509615384,0.06943304709744466,-0.18754523076923074,0.20819815384615384,0.3957433846153846,0.07019118656364927,5.04504593532213,0.05685176682692308,0.20819815384615384,2.966158061089249,-0.20257531019211805,2.798651921376513
98.mat,normal,normal,864,442368,443392,,0.00755986298076923,0.06638822791398252,-0.18316430769230768,0.17273353846153844,0.3558978461538461,0.06681727571404639,4.571697493859219,0.05343731971153846,0.18316430769230768,2.7412717105295186,-0.1947993391781434,2.8467399603123633
98.mat,normal,normal,865,442880,443904,,0.00726873858173077,0.06475185642818332,-0.18316430769230768,0.1783661538461538,0.36153046153846147,0.06515855639488652,4.347532770780781,0.051665107572115385,0.18316430769230768,2.811055336761127,-0.2211426693412222,2.9682565006965853
98.mat,normal,normal,866,443392,444416,,0.011546372596153846,0.06372157752599862,-0.17398523076923075,0.1785747692307692,0.35256,0.06475923225711577,4.29440835843181,0.05153085216346154,0.1785747692307692,2.7575183182995473,-0.10624770673121965,2.9156172062200407
98.mat,normal,normal,867,443904,444928,,0.012885055889423076,0.06092281751356516,-0.2236356923076923,0.1785747692307692,0.4022104615384615,0.06227049348660021,3.970677103682272,0.049652702524038465,0.2236356923076923,3.59135892109518,-0.20208514360257288,3.086167892571984
98.mat,normal,normal,868,444416,445440,,0.011472623798076922,0.061018225282461556,-0.2236356923076923,0.157296,0.3809316923076923,0.062087397380091815,3.947361191355834,0.050077471153846156,0.2236356923076923,3.6019498600499986,-0.306394877639428,3.0531925209053887
98.mat,normal,normal,869,444928,445952,,0.010386356971153848,0.06354983591490077,-0.17982646153846152,0.15604430769230768,0.3358707692307692,0.06439299694798377,4.245973049285681,0.05255477884615384,0.17982646153846152,2.792640039427447,-0.18811885341074086,2.682931906310377
98.mat,normal,normal,870,445440,446464,,0.0117564140625,0.0605900984373465,-0.1693956923076923,0.15479261538461536,0.32418830769230766,0.06172012070837424,3.9007982594624373,0.050385708533653845,0.1693956923076923,2.74457811100755,-0.1626101691500013,2.6375181414865483
98.mat,normal,normal,871,445952,446976,,0.0085623984375,0.06279605411152756,-0.21716861538461538,0.19588984615384614,0.4130584615384615,0.06337711794473143,4.113058896875929,0.05075404507211538,0.21716861538461538,3.426609199404942,-0.2846074912432389,3.102531044662989
98.mat,normal,normal,872,446464,447488,,0.0073272079326923084,0.06677401492827775,-0.21716861538461538,0.19588984615384614,0.4130584615384615,0.06717482449348691,4.620756014828308,0.05377183774038461,0.21716861538461538,3.2328869784012393,-0.20039821300767552,2.921811093721738
98.mat,normal,normal,873,446976,448000,,0.012375740985576922,0.060675045694278694,-0.17732307692307692,0.17690584615384616,0.3542289230769231,0.061924309725219354,3.9266510181835734,0.0495337265625,0.17732307692307692,2.8635454752270997,-0.10798019125458944,2.876288012643347
98.mat,normal,normal,874,447488,448512,,0.013611746394230767,0.05817203863135741,-0.17732307692307692,0.16730953846153845,0.34463261538461537,0.05974333199972189,3.6549280956712895,0.04909958653846154,0.17732307692307692,2.968081474279578,-0.21992077237752067,2.641463760924036
98.mat,normal,normal,875,448000,449024,,0.011210835937499998,0.06291581890321243,-0.17419384615384614,0.19651569230769228,0.3707095384615384,0.06390683148677741,4.1821011053356685,0.05306796454326922,0.19651569230769228,3.0750341979523292,-0.26803825961890076,2.6611408767055056
98.mat,normal,normal,876,448512,449536,,0.010322794471153845,0.06297800154979882,-0.17419384615384614,0.19651569230769228,0.3707095384615384,0.0638184045938172,4.170535695257751,0.05153818629807692,0.19651569230769228,3.0792949707121267,-0.13230625554286352,2.8463109317346666
98.mat,normal,normal,877,449024,450048,,0.010842091947115384,0.06248490587270436,-0.1783661538461538,0.1710646153846154,0.3494307692307692,0.06341856526057987,4.118440365783479,0.05100910997596153,0.1783661538461538,2.8125226912727284,-0.044190611245249395,2.6524128639474176
98.mat,normal,normal,878,449536,450560,,0.009957513822115384,0.06312107733089815,-0.1783661538461538,0.20778092307692309,0.3861470769230769,0.06390166261476178,4.181424624569183,0.051823198918269225,0.20778092307692309,3.2515730353731436,-0.12973811387026865,2.7071810661730007
98.mat,normal,normal,879,450048,451072,,0.01159730408653846,0.06701534248050507,-0.19192615384615386,0.20778092307692309,0.39970707692307694,0.06801142249545314,4.73656687601155,0.055157581730769234,0.20778092307692309,3.0550886226171645,-0.15274689416634574,2.687937921040735
98.mat,normal,normal,880,450560,451584,,0.014749352163461538,0.06679929881133265,-0.19192615384615386,0.19735015384615384,0.3892763076923077,0.06840825762236248,4.792002263989775,0.055661599759615384,0.19735015384615384,2.8848878878440503,-0.20931336578880985,2.7338199124136375
98.mat,normal,normal,881,451072,452096,,0.012462935697115384,0.060606505057347576,-0.16835261538461538,0.19735015384615384,0.3657027692307692,0.061874657344156106,3.9203565787716923,0.049743971754807687,0.19735015384615384,3.1895150989729646,-0.02046212826070165,2.919132365642711
98.mat,normal,normal,882,451584,452608,,0.009512576322115385,0.06315391070505483,-0.1858763076923077,0.19380369230769232,0.37968,0.06386630994214484,4.176799278721136,0.050921507812499996,0.19380369230769232,3.0345215259848346,-0.025643508171083726,2.8532108434365195
98.mat,normal,normal,883,452096,453120,,0.010273289062499998,0.0642179292934062,-0.1858763076923077,0.17315076923076922,0.3590270769230769,0.06503447478756633,4.330990500756071,0.05247023257211538,0.1858763076923077,2.8581196095856916,-0.18291546217982418,2.79367655579283
98.mat,normal,normal,884,452608,453632,,0.011133623798076921,0.061605053153371274,-0.16438892307692307,0.1721076923076923,0.3364966153846154,0.06260303629143561,4.013199516576568,0.05070290985576923,0.1721076923076923,2.749190814064209,-0.29316368388188613,2.9322914119952355
98.mat,normal,normal,885,453120,454144,,0.00911449579326923,0.06168172418423607,-0.18879692307692306,0.17732307692307692,0.36612,0.06235149662923653,3.9810141510714314,0.05031888641826923,0.18879692307692306,3.0279453305916078,-0.2076849486917573,2.872625933381986
98.mat,normal,normal,886,453632,454656,,0.012229669471153847,0.05924652981501237,-0.18879692307692306,0.17732307692307692,0.36612,0.060495587529131596,3.7475492971466977,0.04911914423076923,0.18879692307692306,3.1208379120689957,-0.08287261641863097,2.7346934588918974
98.mat,normal,normal,887,454144,455168,,0.014957356370192309,0.061531465203509765,-0.2154996923076923,0.15270646153846154,0.36820615384615385,0.06332332682097226,4.106079968947881,0.051463418870192304,0.2154996923076923,3.403164412279695,-0.4115632669272394,3.087407220660022
98.mat,normal,normal,888,454656,455680,,0.010766102163461539,0.0644633531755324,-0.2154996923076923,0.15270646153846154,0.36820615384615385,0.0653561998468968,4.373947247029775,0.05260285817307692,0.2154996923076923,3.2973106271359685,-0.4963990947830743,3.129062915843206
98.mat,normal,normal,889,455168,456192,,0.009158500600961537,0.06105527828610028,-0.1927606153846154,0.1612596923076923,0.3540203076923077,0.06173836035926903,3.9031041432073845,0.04925380709134615,0.1927606153846154,3.122217925124298,-0.3035715358356351,2.977468204449437
98.mat,normal,normal,890,455680,456704,,0.012578040865384613,0.06306839772381659,-0.1783661538461538,0.20131384615384615,0.37967999999999996,0.0643104183119718,4.235089821143858,0.050921711538461534,0.20131384615384615,3.130345773434969,0.02922000878923689,2.8981681448932264
98.mat,normal,normal,891,456192,457216,,0.0117246328125,0.06480010025226687,-0.19338646153846153,0.22718215384615387,0.42056861538461543,0.06585225893841297,4.440596487466793,0.05180690084134615,0.22718215384615387,3.449876397636892,0.0031899705597892014,3.2150478881252886
98.mat,normal,normal,892,456704,457728,,0.010794827524038462,0.06507717043592405,-0.19338646153846153,0.22718215384615387,0.42056861538461543,0.06596640367050521,4.4560040071373255,0.05230358473557692,0.22718215384615387,3.4439069162760383,-0.062450111590885524,3.099858309344554
98.mat,normal,normal,893,457216,458240,,0.01509364903846154,0.06554512212753978,-0.1792006153846154,0.21007569230769232,0.3892763076923077,0.06726054769335703,4.6325568266346036,0.05436590264423077,0.21007569230769232,3.123312246315786,-0.13284078241311462,2.806383436363382
